"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD035974","LD035974","HSS-8023970","55JKGC3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","ROOM #5","1","VIHATRP20210830-001","11/30/2029","NTT-Deskside Services-PortHardy-Remote"
"LD062785","LD062785","HSS-1041925","569JRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Admin Trailer","Clinician's office","1","REQ0870174-RITM0914505-SCTASK1475834","06/30/2030","NTT-Deskside Services-PortHardy-Remote"
"LD066635","LD066635","HSS-8087999","56F4VZ3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 3","1","VIHATRP20240624-013","09/30/2032","NTT-Deskside Services-PortHardy-Remote"
"PC076566","PC076566","HSS-8087996","57K3VZ3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20240624-009","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"LD066420","LD066420","HSS-8088048","5805VZ3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","General Office - SOHO","1","VIHATRP20240624-050","08/31/2032","NTT-Deskside Services-PortHardy-Staffed"
"LD080745","LD080745","HSS-8074323","59LTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Telehealth room","1","VIHATRP20230509-056","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD080692","LD080692","HSS-1042620","5BKTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","WFH","1","REQ0930558-RITM0978366-SCTASK1575137","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC033375","PC033375","HSS-8074280","5CFQQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","General Office (Medical Records)","1","VIHATRP20230509-020","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"PC021651","PC021651","HSS-8074297","5CPTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Island of four desks - Facing window)","1","VIHATRP20230509-034","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC071345","PC071345","HSS-1031536","5FNHGC3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Mid office","","REQ0425553-RITM0446178-SCTASK0689877","02/28/2030","NTT-Deskside Services-PortHardy-Remote"
"PC021647","PC021647","HSS-1200046","5HL3TY3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Reception","1","INC2985553","07/31/2028","NTT-Deskside Services-PortHardy-Local"
"LD035979","LD035979","HSS-8074304","5JJTVP3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Bull Pen","1","VIHATRP20230509-041","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC035258","PC035258","HSS-8025762","5KVKGC3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Clinical Coordinator (Beside Door)","","VIHATRP20211206-009","02/28/2030","NTT-Deskside Services-PortHardy-Staffed"
"LD062788","LD062788","HSS-8074313","5MGRVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Admin trailer","Clinician's office","1","VIHATRP20230509-050","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC033385","PC033385","HSS-8058442","5NXJRH3","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor","Main Building","Nurses Station - Dr Computer","","VIHATRP20220502-022","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD061442","LD061442","HSS-1037560","5P0MVF3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Eagle Ridge Manor","Jude-WFH","1","REQ0677785-RITM0712018-SCTASK1144775","11/30/2030","NTT-Deskside Services-PortHardy-Staffed"
"TD030102","TD030102","HSS-8074278","5P8QQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","ERM Recreation Office","1","VIHATRP20230509-018","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"LD055524","LD055524","HSS-1043750","5PCRQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Solarium - Shared","1","REQ1057663-RITM1112900-SCTASK1774495","10/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"LD027178","LD027178","HSS-1031027","5QYHGC3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Admin Trailer - Sandra Rezansoff","1","REQ0418955-RITM0439311-SCTASK0681907","01/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD056731","LD056731","HSS-8093752","5SQ4W14","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Admin - Jodi Wright","1","ISLHTRP20250609-053","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD065892","LD065892","HSS-8074259","5T4QQT3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Dietitian Office (Back Office - Left of door)","1","VIHATRP20230509-005","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD056731","LD056731","HSS-8093751","5TQ4W14","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Admin - Jodi Wright","1","ISLHTRP20250609-053","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD048278","LD048278","HSS-8093749","5VQ4W14","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","shared","1","ISLHTRP20250609-052","07/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD048278","LD048278","HSS-8093750","5VW4W14","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","shared","1","ISLHTRP20250609-052","07/31/2030","NTT-Deskside Services-PortHardy-Local"
"PC023575","PC023575","HSS-8088004","5W84VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Admin Office","1","VIHATRP20240624-021","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD023191","LD023191","HSS-8093744","5XV4W14","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Public Health Nurse (Project Planning) (4th from e","1","ISLHTRP20250609-047","07/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD035978","LD035978","HSS-8093737","5XW4W14","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Public Health Nurse (5th from entrance)","1","ISLHTRP20250609-033","07/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD035978","LD035978","HSS-8093738","5YQ4W14","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Public Health Nurse (5th from entrance)","1","ISLHTRP20250609-033","07/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD048292","LD048292","HSS-8093741","5YW4W14","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Boardroom","1","ISLHTRP20250609-036","07/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD031574","LD031574","HSS-8058446","5Z4KRH3","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor","Main Building","MLC Room 200","1","VIHATRP20220502-024","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD072909","LD072909","HSS-8023979","5ZRKGC3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","PHH Admin office","1","VIHATRP20210830-007","11/30/2029","NTT-Deskside Services-PortHardy-Staffed"
"LD062064","LD062064","HSS-1037780","60H60N3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Office off Admin - Cindy Perry","1","REQ0688732-RITM0723465-SCTASK1146090","11/30/2030","NTT-Deskside Services-PortHardy-Staffed"
"LD023191","LD023191","HSS-8093743","60X4W14","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Public Health Nurse (Project Planning) (4th from e","1","ISLHTRP20250609-047","07/31/2030","NTT-Deskside Services-PortHardy-Local"
"PC034006","PC034006","HSS-8058378","62KKRH3","VIHA-SHC-Sointula Health Clinic-Main Building-1st Floor","Main Building","TV","","VIHATRP20220425-039","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD055524","LD055524","HSS-1043749","64YQQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Solarium - Shared","1","REQ1057663-RITM1112900-SCTASK1774495","10/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"PC060956","PC060956","HSS-8087995","66F4VZ3","VIHA-SHC-Sointula Health Clinic-Main Building-1st Floor","Main Building","Common Room","1","VIHATRP20240624-009","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"PC047075","PC047075","HSS-8058335","66KHRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","XRAY Back desk","","VIHATRP20220425-007","08/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"LD090373","LD090373","HSS-1045156","68MJTY3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Office beside rear door-no number","1","REQ1192252-RITM1255586-SCTASK2016942","03/31/2032","NTT-Deskside Services-PortHardy-Local"
"PC033387","PC033387","HSS-8074328","69LTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Admin Office (Back of Office by Clock)","1","VIHATRP20230509-060","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC021654","PC021654","HSS-8074294","69PTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Island of four desks - 2nd Closest to doo","1","VIHATRP20230509-032","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC021653","PC021653","HSS-8058345","6B2JRH3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Backwall facing window- 1st from breakroo","","VIHATRP20220425-015","10/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD038224","LD038224","HSS-1045903","6BWHTY3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Admin Building (trailer)","1","REQ1255348-RITM1323142-SCTASK2121255","05/31/2032","NTT-Deskside Services-PortHardy-Remote"
"LD066493","LD066493","HSS-8088055","6D05VZ3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Old Conference Room/ACT REHAB","1","VIHATRP20240624-055","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"PC047067","PC047067","HSS-8026298","6DHKKF3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","XRAY (Main)","","VIHATRP20220124-014","04/30/2030","NTT-Deskside Services-PortHardy-Staffed"
"LD030961","LD030961","HSS-8074306","6HJTVP3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Office (1st from Entrance)","1","VIHATRP20230509-043","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD073177","LD073177","HSS-1043045","6KBQQT3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Common area(was Boardroom)","1","REQ0974514-RITM1025114-SCTASK1659802","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD042739","LD042739","HSS-8022287","6KDJGC3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","For use at Home","1","VIHATRP20210614-004","09/30/2029","NTT-Deskside Services-PortHardy-Local"
"","LD035967","HSS-8025755","6NVKGC3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Public Health Nurse (1st from entrance)","1","VIHATRP20211206-001","02/28/2030","NTT-Deskside Services-PortHardy-Local"
"PC044306","PC044306","HSS-8074264","6NZPQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230509-008","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"PC033376","PC033376","HSS-8058356","6P6JRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Admin ","1","","","NTT-Deskside Services-PortHardy-Staffed"
"TD030102","TD030102","HSS-8074277","6P8QQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","ERM Recreation Office","1","VIHATRP20230509-018","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"PC031976","PC031976","HSS-8074274","6Q8QQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Maintenance Shop","1","VIHATRP20230509-015","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"PC023576","PC023576","HSS-8074292","6QNTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 1","1","VIHATRP20230509-030","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD066629","LD066629","HSS-8088019","6RK4VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Admin Office","1","VIHATRP20240624-030","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"PC033389","PC033389","HSS-1047099","6RQ5VZ3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Nursing Station  (Front Desk - Left)","1","INC3209425","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC064205","PC064205","HSS-8087986","6S84VZ3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 7","1","VIHATRP20240624-004","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"PC031990","PC031990","HSS-8074322","6SKTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Lab (Behind Front Desk)","1","VIHATRP20230509-055","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC078616","PC078616","HSS-1043898","6ZX5PW3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Room 11 acute care wing","1","REQ1070485-RITM1126443-SCTASK1800418","11/30/2031","NTT-Deskside Services-PortHardy-Staffed"
"LD090445","LD090445","HSS-1045424","71B6PW3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","TBD","1","REQ1217481-RITM1282518-SCTASK2065271","03/31/2032","NTT-Deskside Services-PortHardy-Staffed"
"LD030965","LD030965","HSS-8058409","765KRH3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Basement","1","VIHATRP20220502-001","08/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC047853","PC047853","HSS-8058334","76KHRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","XRAY (Tech Room)","","VIHATRP20220425-006","08/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"LD086344","LD086344","HSS-1049292","7C2LG14","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Lab-Left Rear Corner","1","REQ1587155-RITM1674647-SCTASK2691994","01/31/2033","NTT-Deskside Services-PortHardy-Staffed"
"LD035982","LD035982","HSS-8088054","7D05VZ3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Office 2","1","VIHATRP20240624-054","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"PC030247","PC030247","HSS-8023972","7GTKGC3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Telehealth Room","1","VIHATRP20210830-002","11/30/2029","NTT-Deskside Services-PortHardy-Remote"
"","LD035967","HSS-8025754","7HVKGC3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Public Health Nurse (1st from entrance)","1","VIHATRP20211206-001","02/28/2030","NTT-Deskside Services-PortHardy-Local"
"LD065369","LD065369","HSS-8058353","7HXJRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","General Office (Home Care - Left)","1","VIHATRP20220425-023","09/30/2030","NTT-Deskside Services-PortHardy-Staffed"
"PC035267","PC035267","HSS-1036171","7J660N3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 6","1","REQ0607336-RITM0637999-SCTASK1058058","09/30/2030","NTT-Deskside Services-PortHardy-Remote"
"LD039572","LD039572","HSS-8058434","7NXJRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","WFH","1","VIHATRP20220502-015","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC067007","PC067007","HSS-8070313","7P170N3","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor","Main Building","PACS Server Room XRay","","VIHATRP11212022-001","03/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD032213","LD032213","HSS-8074268","7P8QQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Yellow room","1","VIHATRP20230509-011","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"PC067101","PC067101","HSS-8074273","7Q8QQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Laboratory (Back of Lab)","1","VIHATRP20230509-014","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"PC033386","PC033386","HSS-8074340","7QNTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Admin Office-Admitting","1","VIHATRP20230509-067","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD066635","LD066635","HSS-8087990","7S84VZ3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 3","1","VIHATRP20240624-006","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"PC026576","PC026576","HSS-1047621","7THHTY3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 12","1","REQ1425217-RITM1503492-SCTASK2412311","10/31/2032","NTT-Deskside Services-PortHardy-Local"
"TD001705","TD001705","HSS-8074324","7TPTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Mental Health Office Admin Trailer (Dietician)","1","VIHATRP20230509-057","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC035175","PC035175","HSS-8058448","82KKRH3","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor","Main Building","Multi-Level Care Medication Room","","VIHATRP20220502-026","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD090373","LD090373","HSS-1046284","83K3TY3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Office beside rear door-no number","1","REQ1296105-RITM1366790-SCTASK2188928","06/30/2032","NTT-Deskside Services-PortHardy-Local"
"LD035977","LD035977","HSS-8023977","85JKGC3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Kitchen Office","1","VIHATRP20210830-005","11/30/2029","NTT-Deskside Services-PortHardy-Staffed"
"PC031981","PC031981","HSS-8058325","862JRH3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Reception (3rd from entrance)","","VIHATRP20220425-001","08/31/2030","NTT-Deskside Services-PortHardy-Local"
"PC047064","PC047064","HSS-8058332","86KHRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Nurses Station-Right side of Desk (Downtime)","","VIHATRP20220425-005","08/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"PC021516","PC021516","HSS-8074296","89PTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 10","1","VIHATRP20230509-033","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD085679","LD085679","HSS-8074316","8BJTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Admin Trailer","WFH","1","VIHATRP20230509-051","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC026579","PC026579","HSS-8074289","8CPTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 11","1","VIHATRP20230509-027","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD030962","LD030962","HSS-1047396","8CX5VZ3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Telehealth room","1","REQ1396943-RITM1473633-SCTASK2367226","10/31/2032","NTT-Deskside Services-PortHardy-Remote"
"PC047070","PC047070","HSS-8088045","8D05VZ3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Eagle Ridge Manor Nurses Station","1","VIHATRP20240624-048","08/31/2032","NTT-Deskside Services-PortHardy-Staffed"
"PC031991","PC031991","HSS-8074320","8DKTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","XRAY (Hematology bench top computer)","1","VIHATRP20230509-054","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD035988","LD035988","HSS-8023975","8GTKGC3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Public Health Nurse (2nd from entrance)","1","VIHATRP20210830-004","11/30/2029","NTT-Deskside Services-PortHardy-Local"
"PC076690","PC076690","HSS-1031555","8JYKGC3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Boardroom","","REQ0425531-RITM0446153-SCTASK0689977","02/28/2030","NTT-Deskside Services-PortHardy-Remote"
"LD002767","LD002767","HSS-8074305","8LGRVP3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Nursing Station","1","VIHATRP20230509-042","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC080276","PC080276","HSS-1037669","8M0MVF3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main building","Physician  office sea-can","1","REQ1514254-RITM1597477-SCTASK2579405","11/30/2030","NTT-Deskside Services-PortHardy-Remote"
"PC035250","PC035250","HSS-8074267","8M4QQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Nurses Station (Downtime)-ERM","1","VIHATRP20230509-010","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"LD080745","LD080745","HSS-1043921","8QG60N3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Telehealth room","1","REQ1081647-RITM1138292-SCTASK1815548","02/28/2031","NTT-Deskside Services-PortHardy-Remote"
"PC021654","PC021654","HSS-8088020","8RK4VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Island of four desks - 2nd Closest to doo","1","VIHATRP20240624-030","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD057667","LD057667","HSS-1031596","8S1LGC3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Main office-corner","1","REQ0400729-RITM0419905-SCTASK0648944","02/28/2030","NTT-Deskside Services-PortHardy-Staffed"
"PC029519","PC029519","HSS-8088025","8VK4VZ3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Comfort Room","1","VIHATRP20240624-035","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"LD081077","LD081077","HSS-1032267","8XCMKF3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","H&C office PHH","1","REQ0478577-RITM0501896-SCTASK0780305","03/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"LD030960","LD030960","HSS-8058337","8YVHRH3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Managers Office","1","VIHATRP20220425-008","08/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD024927","LD024927","HSS-1032204","904JGC3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 6","1","REQ0463593-RITM0486069-SCTASK0773548","09/30/2029","NTT-Deskside Services-PortHardy-Local"
"PC031987","PC031987","HSS-8058416","90VKRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Admin Trailer","Room to left of entrance HCC","","VIHATRP20220502-004","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC026577","LD024927","","96000695NA","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Dirty Room","1","","","NTT-Deskside Services-PortHardy-Local"
"PC047853","PC047853","HSS-8058333","96KHRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","XRAY (Tech Room)","","VIHATRP20220425-006","08/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"LD066630","LD066630","HSS-8088016","9805VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Backwall facing windows - 4th from breakr","1","VIHATRP20240624-028","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD048245","LD048245","HSS-8088003","98F4VZ3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Boardroom","1 ","VIHATRP20240624-016","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD060094","LD060094","HSS-1032268","997MKF3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Admin area","1","REQ0478577-RITM0501896-SCTASK0780305","03/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"PC021652","PC021652","HSS-8074295","99PTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 2","1","VIHATRP20230509-033","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC033388","PC033388","HSS-8074318","9BJTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Admin Office (Left of Enter Door)","1","VIHATRP20230509-052","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC033385","PC033385","HSS-8058443","9BPKRH3","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor","Main Building","Nurses Station - Dr Computer","","VIHATRP20220502-022","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC026572","PC026572","HSS-8074291","9CPTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Main Office","1","VIHATRP20230509-029","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD021446","LD021446","HSS-8074310","9HJTVP3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Bullpen","1","VIHATRP20230509-047","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD072643","LD072643","HSS-1027132","9HRHL93","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Admin-Jodi Wright","1","VIHA-CRG-Campbell River General Hospital","07/31/2029","NTT-Deskside Services-PortHardy-Remote"
"PC079094","PC079094","HSS-1045169","9KBKTY3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Security Office-Next to Reception","1","REQ1194174-RITM1257654-SCTASK2017769","03/31/2032","NTT-Deskside Services-PortHardy-Remote"
"LD030962","LD030962","HSS-1047395","9LG5VZ3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Telehealth room","1","REQ1396943-RITM1473633-SCTASK2367226","10/31/2032","NTT-Deskside Services-PortHardy-Remote"
"LD071010","LD071010","HSS-1032017","9NVKGC3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 1","1","REQ0455719-RITM0477775-SCTASK0740615","02/28/2030","NTT-Deskside Services-PortHardy-Remote"
"LD032719","LD032719","HSS-8074261","9Q8QQT3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Back Office (dental office)","1","VIHATRP20230509-006","08/31/2031","NTT-Deskside Services-PortHardy-Local"
