"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD091904","LD091904","HSS-1111295","64R4W14","VIHA-PFP-Parksville Family Place","Main Building","A drop off at reception","","REQ1758162-RITM1855486-SCTASK2982665","06/30/2030","NTT-Deskside Services-Nanaimo-Local"
"LD101415","LD101415","HSS-1030986","64SKGC3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","B004","B","REQ1231952-RITM1298006-SCTASK2083355","01/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD048221","LD048221","HSS-8093334","64W4W14","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","","WFH","","ISLHTRP20250505","06/30/2030","NTT-Deskside Services-Nanaimo-Local"
"PC023814","PC023814","HSS-8061632","64YMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor","Tower","Nurse's Station","","VIHATRP20220815-096","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"PC034382","PC034382","HSS-8088340","6515VZ3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","Reception Desk 102","2","VIHATRP20240708-023","10/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC052348","PC052348","HSS-8077954","652SQT3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","OHC240 - Desk 236","2","VIHATRP20230828-031","10/31/2031","NTT-Deskside Services-Nanaimo-Local"
"PC028828","PC028828","HSS-8086469","6574TY3","VIHA-MDO-Metral Drive Offices","Main Building","365","3","VIHATRP20240513-007","07/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC033345","PC033345","HSS-8091034","65M4TY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G162 - Compounding Area","G","VIHATRP20241104","01/31/2033","NTT-Deskside Services-Nanaimo-Staffed"
"LD055490","LD055490","HSS-8093343","65R4W14","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main Building","110 - Primary user: Dr. Xavier Thompson","1","ISLHTRP20250505","06/30/2030","NTT-Deskside Services-Nanaimo-Local"
"LD065008","LD065008","HSS-8092503","65TMG14","VIHA-OHC-Oceanside Health Centre-Main Building","Main Building","CV0320","0th Floor","VIHATRP20250310-040","06/30/2033","NTT-Deskside Services-Nanaimo-Local"
"LD031483","LD031483","HSS-8074175","65VPQT3","VIHA-TLLTC-Trillium Lodge-Main Building-1st Floor","Main Building","","1","VIHATRP20230501-078","10/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD090857","LD090857","HSS-1046959","65W5VZ3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","7","2","REQ1343688-RITM1417098-SCTASK2270390","07/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC049828","65X4TY3 TO BE ALLOCATED","HSS-8091033","65X4TY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","S2160 - Admit 3","2","VIHATRP20241104","01/31/2033","NTT-Deskside Services-Nanaimo-Staffed"
"LD041763","LD041763","HSS-8088784","66G4VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building","Main Building","Health Records - Informatics","","VIHATRP20240722","10/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD034774","LD034774","HSS-8079991","66M6PW3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1128C","1","VIHATRP20231030-057","01/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD100702","LD100702","HSS-1022794","66P3X53","VIHA-NBC-Nanaimo Bowen Centre-Main Building-1st Floor","Main Building","#29 - 1925 Bowen Rd","1","COVID REQ0143954-RITM0150116-SCTASK02158","03/31/2029","NTT-Deskside Services-Nanaimo-Local"
"LD065900","LD065900","HSS-1033239","66PGRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Payroll Portable-1st Floor","Main Building","Office","1","REQ0516883-RITM0542400-SCTASK0851159","05/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD100761","LD100761","HSS-8059425","66TMVF3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main Building","104","1","VIHATRP20220620-060","10/31/2030","NTT-Deskside Services-Nanaimo-Local"
"PC030885","PC030885","HSS-8074173","66VPQT3","VIHA-TLLTC-Trillium Lodge-Main Building-1st Floor","Main Building","Westwood nursing unit","1","VIHATRP20230501-076","08/31/2031","NTT-Deskside Services-Nanaimo-Local"
"PC044208","PC044208","HSS-8082705","675JTY3","VIHA-BLMHAS-Brooks Landing Mental Health & Addictions Services-Main Building-1st Floor","Main Building","Outside RM 115","1","VIHATRP20240122-025","03/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC074196","PC074196","HSS-1905028","6763W14","VIHA-CNUPCC-Central Nanaimo Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","","2","DMND0005167","04/30/2033","NTT-Deskside Services-Nanaimo-Local"
"LD030870","LD030870","HSS-8088771","67G4VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","Clinical Informatics Office","G","VIHATRP20240722","10/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD036312","LD036312","HSS-1042601","67LTVP3","VIHA-DPRC-Dufferin Place (NRGH)-Main Building-1st Floor","Main Building","104a - CNL office","1","REQ0930252-RITM0978032-SCTASK1572390","08/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"LD065590","LD065590","HSS-8062531","67MMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","Nurse Station","G","VIHATRP20220906-020","11/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD056531","LD056531","HSS-8093673","67R4W14","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","300 - Cubicles","3rd Floor","VIHATRP20250602-002","06/30/2030","NTT-Deskside Services-Nanaimo-Local"
"LD030669","LD030669","HSS-1110176","67TMG14","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","False","2","REQ1621752-RITM1711268-SCTASK2774983","06/30/2033","NTT-Deskside Services-Nanaimo-Staffed"
"TD001715","TD001715","HSS-8093668","67W4W14","VIHA-NBC-Nanaimo Bowen Centre-Main Building-1st Floor","Main Building �","Cubicals","1","ISLHTRP20250505","06/30/2029","NTT-Deskside Services-Nanaimo-Local"
"LD085964","LD085964","HSS-1049196","67WKG14","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","Open Space","3","REQ1566348-RITM1652733-SCTASK2681632","02/28/2033","NTT-Deskside Services-Nanaimo-Local"
"LD106027","LD106027","HSS-8026267","67XKGC3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","NRGH","328","3","VIHATRP20220124-008","04/30/2030","NTT-Deskside Services-Nanaimo-Local"
"LD034717","LD034717","HSS-8088430","6815VZ3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","Main Building","207  Pharmacy","2nd Floor","VIHATRP20240708-083","10/31/2032","NTT-Deskside Services-Nanaimo-Local"
"LD086170","LD086170","HSS-1047061","6844VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","E1129","1","REQ1352941-RITM1427005-SCTASK2286752","07/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD103003","LD103003","HSS-1048236","68C4TY3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","","4","","REQ1502619-RITM1585334-SCTASK2545755","11/30/2032","NTT-Deskside Services-Nanaimo-Local"
"LD066399","LD066399","HSS-1045162","68FJTY3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","Main Building","Room   237","2nd Floor","REQ1185141-RITM1248122-SCTASK2017075","03/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC046576","PC046576","HSS-8067247","68KHRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor","Main Building","Boiler Room","3","VIHATRP20221003-059","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"PC036060","PC036060","HSS-8079963","68M6PW3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","MRI-22 Control Area","1","VIHATRP20231030-020","01/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"PC038161","PC038161","HSS-8060799","68MMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","(TBD)","G","VIHATRP20220802-008","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"","68P3X53","HSS-1022789","68P3X53","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1","","B022","","COVID REQ0143954-RITM0150116-SCTASK02158","03/31/2029","NTT-Deskside Services-Nanaimo-Staffed"
"LD056494","LD056494","HSS-8093551","68R4W14","VIHA-OHC-Oceanside Health Centre","Main Building","1203B","1st Floor","ISLHTRP20250519","06/30/2030","NTT-Deskside Services-Nanaimo-Local"
"LD038220","LD038220","HSS-1110967","68W4W14","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","","2","REQ1726993-RITM1822523-SCTASK2932935","06/30/2033","NTT-Deskside Services-Nanaimo-Local"
"LD057853","LD057853","HSS-1031621","68XKGC3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","10 (292 & 293)","2","REQ0430726-RITM0451556-SCTASK0698870","02/28/2030","NTT-Deskside Services-Nanaimo-Local"
"","LD065209","HSS-1029738","68Z3BF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","","B022","","REQ0294551-RITM0308456-SCTASK0478117","10/31/2029","NTT-Deskside Services-Nanaimo-Staffed"
"LD041196","LD041196","HSS-8091726","68ZKG14","VIHA-NBC-Nanaimo Bowen Centre","Main Building","False","1st Floor","VIHATRP20241216","01/31/2033","NTT-Deskside Services-Nanaimo-Local"
"PC045925","PC045925","HSS-8088414","6915VZ3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","Home support scheduling","2","VIHATRP20240708-069","10/31/2032","NTT-Deskside Services-Nanaimo-Local"
"LD034311","LD034311","HSS-8087139","6944VZ3","VIHA-NRGH-Nanaimo Regional General Hospital","Main Building","WFH","Ground Floor","VIHATRP20240527","07/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"PC034780","PC034780","HSS-8061598","69960N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor","Tower","3004","","VIHATRP20220815-068","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"PC034382","PC034382","HSS-8088364","69B5VZ3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","Reception Desk 102","2","VIHATRP20240708-038","10/31/2032","NTT-Deskside Services-Nanaimo-Local"
"LD102619","LD102619","HSS-1044750","69BLTY3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Nanaimo Health Centre","123","1","REQ1147118-RITM1207762-SCTASK1932865","01/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC078096","PC078096","HSS-1988797","69FQQT3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","2325-B","2","DMND0004122","06/30/2031","NTT-Deskside Services-Nanaimo-Staffed"
"PC031557","PC031557","HSS-8027457","69KHRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor","Ambulatory","G451 - CNL","G","VIHATRP20220314-024","06/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD037617","LD037617","HSS-8020175","69M4X53","VIHA-PFP-Parksville Family Place-Main Building-2nd Floor","Main Building","216 - Gail Munroe's Desk","2nd Floor","VIHATRP20210118-047","04/30/2029","NTT-Deskside Services-Nanaimo-Local"
"PC061665","PC061665","HSS-8087098","69Q4VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","CT Scan Control Room 2","1","VIHATRP20240527-030","07/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"","LD061659","HSS-1036089","69S60N3","VIHA-OHC-Oceanside Health Centre","Main Building","OHC240 - Room 314","2","REQ0633891-RITM0665814-SCTASK1045618","09/30/2030","NTT-Deskside Services-Nanaimo-Local"
"LD042928","LD042928","HSS-8084164","69T4VZ3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","Main Building","219","2nd Floor","VIHATRP20240304-036","04/30/2032","NTT-Deskside Services-Nanaimo-Local"
"PC045913","PC045913","HSS-8078023","69YQQT3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","OHC240 Desk256","2","VIHATRP20230828-081","10/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD065759","LD065759","HSS-8068040","69Z60N3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","300 - Cubicles","3","VIHATRP20221024-039","01/31/2031","NTT-Deskside Services-Nanaimo-Local"
"PC067035","PC067035","HSS-8069235","6B7MVF3","VIHA-NBRMC-Nanaimo Bowen Road Madrona Clinic-Main Building-1st Floor","Main Building","US Technologist Area","1","VIHATRP20221128-036","01/31/2031","NTT-Deskside Services-Nanaimo-Local"
"PC107263","PC107263","HSS-1988183","6B7RVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","Reception","1","REQ1945676-RITM2054134-SCTASK3295101","05/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"PC079916","PC079916","HSS-1047977","6BCHTY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","E1213","1","REQ1452798-RITM1532573-SCTASK2458887","11/30/2032","NTT-Deskside Services-Nanaimo-Staffed"
"PC034374","PC034374","HSS-8078007","6BHRQT3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","DESK 267 - CATHY HOLME STN","2nd Floor","VIHATRP20230828-069","10/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD041779","LD041779","HSS-8071618","6BKSVP3","VIHA-MDO-Metral Drive Offices","","MDO office ","","VIHATRP20230130-053","05/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD036656","LD036656","HSS-1039568","6BMMVF3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","OHC240 - Desk 205","2","REQ0763642-RITM0802303-SCTASK1272226","10/31/2030","NTT-Deskside Services-Nanaimo-Local"
"PC066043","PC066043","HSS-1046548","6BNX0V3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1138 - Reading Room","","REQ1321555-RITM1393757-SCTASK2230995","","NTT-Deskside Services-Nanaimo-Staffed"
"LD080726","LD080726","HSS-1042823","6BQTVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building","Main","B004-WFH","B","REQ0946660-RITM0995517-SCTASK1606950","08/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"PC033343","PC033343","HSS-8084217","6BT4VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","Clerk Office","G","VIHATRP20240304-085","04/30/2032","NTT-Deskside Services-Nanaimo-Staffed"
