"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD065047","LD040953","","011NTCZ0H315","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1018 (Health Records)","1","","","NTT-Deskside Services-Cowichan-Staffed"
"LD020289","LD020289","HSS-8022114","104JGC3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Trailer","WFH - Trailer 1 (Dr Graham Blackburn)","G","VIHATRP20210607-011","09/30/2029","NTT-Deskside Services-Cowichan-Staffed"
"LD066348","LD066348","HSS-8078979","10Y5PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","115 (W51)","1","VIHATRP20231003-014","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD044452","LD044452","HSS-8086884","10Z2VZ3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","WFH","1","VIHATRP20240520-021","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD080341","LD080341","HSS-1040076","111MVF3","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","112 (CNL Office)","1","REQ0793707-RITM0833961-SCTASK1316655","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD090429","LD090429","HSS-1045344","11B6PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","NOT FOUND(TBD)","1","REQ1211700-RITM1276300-SCTASK2054031","04/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC031851","PC031851","HSS-8080422","11H7PW3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2065 (Nursery)","2","VIHATRP20231113-035","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD046182","LD046182","HSS-8086912","1256VZ3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","138 (W19)","1","VIHATRP20240520-085","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"","PC049852","","1263415873","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","X-Ray Room","","","","NTT-Deskside Services-Cowichan-Local"
"PC036362","PC036362","HSS-8065709","12660N3","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","Old Building","RM# 41","","VIHATRP081522-005","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD066376","LD066376","HSS-8080489","12H7PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","118 (W83)","1","VIHATRP20231113-076","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD034955","LD034955","HSS-8077211","12ZPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D077 (Bridgette von B)","1","VIHATRP20230807-001","10/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC033083","PC033083","HSS-8080390","13B6PW3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","2","1","VIHATRP20231113-013","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC031870","PC031870","HSS-8084915","13V5VZ3","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","130 (Laboratory)","1","VIHATRP20240325-029","05/31/2032","NTT-Deskside Services-Cowichan-Remote"
"LD030912","LD030912","HSS-8023688","14PHL93","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","139 (W23)","1","VIHATRP20210816-053","02/28/2030","NTT-Deskside Services-Cowichan-Local"
"LD048203","LD048203","HSS-8092729","14TMG14","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","132","1","ILSHTRP20250324","06/30/2033","NTT-Deskside Services-Cowichan-Local"
"PC077410","PC077410","HSS-1985374","14TMVF3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1128 (Nurse Station)","1","DMND0003653 EMP","09/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC039827","PC039827","HSS-8070704","14TSVP3","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","306 (Counselor)","3","VIHATRP20230109-028","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD086222","LD086222","HSS-1047200","15F4VZ3","VIHA-CPRF-Caulfield Place Residential Facility-Main Building-1st Floor","Main Building","103","1","REQ1356814-RITM1431039-SCTASK2314801","08/31/2032","NTT-Deskside Services-Cowichan-Local"
"TD001629","TD001629","HSS-8083252","15MJTY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","254 (W110)","2","VIHATRP20240205-033","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD105840","LD105840","HSS-1044030","1657PW3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","Doctor's Lounge","1","REQ1088497-RITM1145676-SCTASK1833338","11/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC052248","PC052248","HSS-8095086","1658W14","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","11","1","INC4489581","09/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD100273","LD100273","HSS-8077280","168PQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","262 (W148) Sue Kurucz","2","VIHATRP20230807-049","10/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC076598","PC076598","HSS-1032835","169JRH3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B28 (Staff Scheduling)","1st","REQ0498433-RITM0522778-SCTASK0819260","05/31/2030","NTT-Deskside Services-Cowichan-Local"
"LD100094","LD100094","HSS-1039526","16MMVF3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","WFH - Kerstin Lewis","1","REQ0757004-RITM0795394-SCTASK1267108","10/31/2030","NTT-Deskside Services-Cowichan-Local"
"PC031283","16TMG14 MONITOR P2423D","","16TMG14","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3N (Nurse Station)","3","ILSHTRP20250324-006","06/30/2033","NTT-Deskside Services-Cowichan-Staffed"
"PC047338","PC047338","HSS-8073915","16VPQT3","VIHA-LMH-Lady Minto Hospital-Main Building-Basement 1","Main Building","029 (FMO Manager)","G","VIHATRP20230424-001","07/31/2031","NTT-Deskside Services-Cowichan-Remote"
"PC023524","PC023524","HSS-8080446","1707PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B32 (Staff Scheduling)","1","VIHATRP20231113-054","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC023521","PC023521","HSS-8083235","1757PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B28 (Staff Scheduling)","1","VIHATRP20240205-026","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD091857","LD091857","HSS-8080444","1797PW3","VIHA-DGSHC-Duncan Government Street Health Centre-Main Building-1st Floor","Main Building","11","1","VIHATRP20231113-053","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD032263","LD032263","HSS-8065555","17H60N3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2043 (2nd Floor Day Room)","2","VIHATRP20220808-166","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD065614","LD065614","HSS-8076507","17HSVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","115 (Child Youth & Family Services)","1","VIHATRP20230717-013","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD081356","LD081356","HSS-1110208","17TMG14","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Trailer","1st admin trailer","G","REQ1639339-RITM1730057-SCTASK2777914","06/30/2033","NTT-Deskside Services-Cowichan-Staffed"
"PC077330","PC077330","HSS-1035382","17ZWDM3","VIHA-CPRF-Caulfield Place Residential Facility-Main Building-1st Floor","Main Building","Main Room","1st","REQ0428109-RITM0448799-SCTASK0993749","08/31/2030","NTT-Deskside Services-Cowichan-Local"
"PC032183","PC032183","HSS-8083204","1807PW3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","26","1","VIHATRP20240205-007","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD030732","LD030732","HSS-8065761","18270N3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W7)","1","VIHATRP20220815-138","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC066006","PC066006","","1890334064","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1088 (Mammography Office)","1","","","NTT-Deskside Services-Cowichan-Staffed"
"PC066006","PC066006","","1890334065","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1088 (Mammography Office)","1","","","NTT-Deskside Services-Cowichan-Staffed"
"LD066471","LD066471","HSS-8083264","1897PW3","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","13 (.Lisa Horvath - Admin Lead)","1","VIHATRP20240205-048","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD066344","LD066344","HSS-8078966","18C5PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","132 (W9) - Breakout Room","1","VIHATRP20231003-007","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC031853","PC031853","HSS-1035888","18L60N3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4037 (Nurse Station)","4th","REQ0624718-RITM0656234-SCTASK1048192","09/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD034307","LD034307","HSS-1045275","18MJTY3","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","WFH - ???","3","REQ1209652-RITM1274127-SCTASK2040623","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD027203","LD027203","HSS-8076115","18PTVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","124 (Home & Community Care)","1","VIHATRP20230717-017","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC028549","PC028549","HSS-8065765","18S60N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B46","","VIHATRP20220815-140","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"","HSS-8083253","HSS-8083253","1907PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","OR 3 On Dell Thin Client","1","VIHATRP20240205-040","04/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC031290","PC031290","HSS-8027524","192JRH3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Back)","","VIHATRP20220314-070","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC026624","PC026624","HSS-8091692","192LG14","VIHA-SSMHSU-Salt Spring Mental Health Substance Use Services-Main Building-1st Floor","Lancer Building","Office 1","1","VIHATRP20241216","01/31/2033","NTT-Deskside Services-Cowichan-Remote"
"PC061071","PC061071","HSS-8086906","19K3VZ3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","138 (W18)","1","VIHATRP20240520-082","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD027259","LD027259","HSS-8082721","19KKTY3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","125 (Home & Community Care)","1","VIHATRP20240122-040","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC035993","PC035993","HSS-1200361","19MPQT3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1134 (Nurse Station)","1","INC3718199","12/31/2026","NTT-Deskside Services-Cowichan-Staffed"
"PC031442","PC031442","HSS-8025687","19XKGC3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","M02 (Harbourside Unit Clerk's Office)","1","VIHATRP20211129-023","02/28/2030","NTT-Deskside Services-Cowichan-Local"
"PC075746","PC075746","HSS-1940446","1BC4TY3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","214","2","DMND0005307","11/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD059020","LD059020","HSS-1043920","1BC5PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1104 (OR Booking Office)","1","REQ1041160-RITM1095568-SCTASK1812099","11/30/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC040573","PC040573","HSS-8070680","1C2SVP3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4015 (Meeting Room)","","VIHATRP20230109-010","03/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC033475","PC033475","HSS-8082728","1CKKTY3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-Basement 1","Main Building","G14 (Laboratory)","G","VIHATRP20240122-043","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC077423","PC077423","HSS-1048203","1CM4TY3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1058 (Doctor's Lounge)","","INC3513079","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD032726","LD032726","HSS-8065724","1D660N3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","126 (W09)","1","VIHATRP20220815-115","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC077159","PC077159","HSS-1034923","1DSKGC3","VIHA-WHMH-Wisteria House Mental Health-Main Building-1st Floor","Main Building","Main Office","1st","REQ0579660-RITM0608795-SCTASK0963637","07/31/2030","NTT-Deskside Services-Cowichan-Local"
"LD028678","LD028678","HSS-1042737","1DVSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2011 (2-South)","2","REQ0940511-RITM0989002-SCTASK1594825","05/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD061106","LD061106","HSS-1035015","1F0LGC3","VIHA-DCDF-Duncan Community Dialysis Facility-Main Building-1st Floor","Main Building","112 (CN)","1","REQ0590958-RITM0620633-SCTASK0972363","07/31/2030","NTT-Deskside Services-Cowichan-Local"
"LD032726","LD032726","HSS-8065723","1F660N3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","126 (W09)","1","VIHATRP20220815-115","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC026856","PC026856","HSS-8090501","1FM4TY3","VIHA-SSMHSU-Salt Spring Mental Health Substance Use Services-Main Building-1st Floor","Lancer Building","201 - (Admin Section A)","2","VIHATRP20241007-061","12/31/2032","NTT-Deskside Services-Cowichan-Remote"
"PC035513","PC035513","HSS-8070778","1FNSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1102 (Pre-Admissions)","","VIHATRP20230109-079","03/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD038581","LD038581","HSS-1028751","1FPHL93","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2043 (2nd Floor Day Room)","2","REQ0312749-RITM0327494-SCTASK0501902","10/31/2029","NTT-Deskside Services-Cowichan-Staffed"
"PC030828","PC030828","HSS-8083276","1FS6PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1045 (Blood Bank)","1","VIHATRP20240205-077","04/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC052863","PC052863","HSS-8078167","1FXRQT3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-Basement 1","Main Building","L140 (Boardroom)","G","VIHATRP20230904-006","11/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD057985","LD057985","HSS-1043537","1GDPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","257 (W118)","2","REQ1032785-RITM1086689-SCTASK1736665","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD064137","LD064137","HSS-1043810","1GXRQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","WFH - Denise Paul","1","REQ1061711-RITM1117158-SCTASK1788430","11/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC029018","PC029018","HSS-8070684","1HCSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4019 (Patient Care Coordinator)","","VIHATRP20230109-013","03/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC075733","PC075733","HSS-1940445","1HFJTY3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","127","1","DMND0005307","02/29/2032","NTT-Deskside Services-Cowichan-Local"
"LD105079","LD105079","HSS-1110584","1HRNG14","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","Main Building","59","1","REQ1679460-RITM1772439-SCTASK2859139","06/30/2033","NTT-Deskside Services-Cowichan-Local"
"PC061073","PC061073","HSS-8079029","1HS5PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","101 (W43)","1","VIHATRP20231003-043","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC093030","PC093030","HSS-1048827","1J2LG14","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1034 (Switchboard)","1","REQ1534010-RITM1618356-SCTASK2632925","01/31/2033","NTT-Deskside Services-Cowichan-Staffed"
"LD063622","LD063622","HSS-1042921","1J6QQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building","Main","","1","REQ0980183-RITM1031062-SCTASK1636173","08/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC034781","PC034781","HSS-8076570","1JGRVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","NOT FOUND (Urgent Care Physician Room)","1","VIHATRP20230717-069","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD027161","LD027161","HSS-8070745","1JNSVP3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (stored)","1","VIHATRP20230109-058","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD055792","LD055792","HSS-8092733","1JRNG14","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","257 (W119)","2","ILSHTRP20250324","06/30/2033","NTT-Deskside Services-Cowichan-Local"
"PC044723","PC044723","HSS-8079056","1JS5PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B50 (Training Room)","1","VIHATRP20231003-062","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC067016","PC067016","HSS-8069289","1JZ50N3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1081 (Radiologist)","","VIHATRP20221128-077","01/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC031842","PC031842","HSS-8086902","1K06VZ3","VIHA-DSS-Duncan Station Street-Main Building-2nd Floor","Main Building","Office 5","2","VIHATRP20240520-031","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD040110","LD040110","HSS-1048295","1K15TY3","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","109 (Site Manager)","1","REQ1493112-RITM1575311-SCTASK2559238","12/31/2032","NTT-Deskside Services-Cowichan-Remote"
"PC047905","PC047905","HSS-8092716","1KGNG14","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1109 (Reception)","1","ILSHTRP20250324-005","06/30/2033","NTT-Deskside Services-Cowichan-Staffed"
"LD091424","LD091424","HSS-1047397","1KW4VZ3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","Attention Jody (207)","2","REQ1366202-RITM1441045-SCTASK2371424","10/31/2032","NTT-Deskside Services-Cowichan-Local"
"TD001751","TD001751","HSS-8081965","1L9KTY3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D099 (Nelson F.)","1","VIHATRP20231225-047","02/29/2032","NTT-Deskside Services-Cowichan-Local"
"PC038465","PC038465","HSS-1043952","1LCSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1128 (Physicians Station)","1","REQ1084039-RITM1140909-SCTASK1826012","03/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC078128","PC078128","HSS-1034000","1M3HRH3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","Sun Room","","REQ0547867-RITM0575123-SCTASK0911174","06/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD037511","LD037511","HSS-8022105","1MDJGC3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G026 (Dietitian Out Patient)","G","VIHATRP20210607-005","09/30/2029","NTT-Deskside Services-Cowichan-Staffed"
"PC047821","PC047821","HSS-8089367","1MG5VZ3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","132 (Check in Records)","1","REQ1879990-RITM1984222-SCTASK3180892","10/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD029342","LD029342","HSS-8073967","1N4QQT3","VIHA-LMH-Lady Minto Hospital-Lionel Beach Annex-2nd Floor","Annex Building","26 (CHS Rehab)","2","VIHATRP20230424-040","07/31/2031","NTT-Deskside Services-Cowichan-Remote"
"PC100191","PC100191","HSS-1044759","1NFLTY3","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3036 (Floor 3 Dayroom)","3","REQ1133235-RITM1192929-SCTASK1934676","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC077494","PC077494","HSS-1985558","1NX40N3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","IMP55 (Library)","","DMND0003681","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD091423","LD091423","HSS-1048201","1P15TY3","VIHA-CDH-Cowichan District Hospital","Main Building","WFH G20","1","REQ1485423-RITM1567203-SCTASK2528696","11/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"","PC045290","HSS-1985419","1P1MVF3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","Urgent Care (Dictation Room)","1","DMND0003653 EMP","09/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD091423","LD091423","HSS-1048202","1PR4TY3","VIHA-CDH-Cowichan District Hospital","Main Building","WFH G20","1","REQ1485423-RITM1567203-SCTASK2528696","11/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD091552","LD091552","HSS-1047407","1PR5VZ3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","217","2","REQ1366252-RITM1441103-SCTASK2371429","10/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC077389","PC077389","HSS-1985339","1PW50N3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1102 (Pre-Admissions Clinic)","","DMND0003653 EMP","09/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD039650","LD039650","HSS-8065734","1PX60N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","C319 (Social Work)(TBD)","1","VIHATRP20220815-120","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"TD001703","TD001703","HSS-8077243","1QJPQT3","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","04 (Diane)","1","VIHATRP20230807-024","10/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC033603","PC033603","HSS-8090493","1QR4TY3","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","ACU - Physicians Area","1","VIHATRP20241007-055","11/30/2032","NTT-Deskside Services-Cowichan-Remote"
"LD055968","LD055968-NEW","HSS-1025402","1R36X53","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1053","1","REQ0196226-RITM0205339-SCTASK0306006","05/31/2029","NTT-Deskside Services-Cowichan-Staffed"
"LD037933","LD037933","HSS-8076587","1RNTVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","116 (Child Youth & Family Services)","1","VIHATRP20230717-082","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC022564","PC022564","HSS-8079008","1RS5PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1083 (CT Tech Station)","1","VIHATRP20231003-031","12/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"","1RSJTY3","HSS-1044942","1RSJTY3","VIHA-CLRC-Cowichan Lodge-Main Building","D-Wing","D92","1","REQ1931716-RITM2039143-SCTASK3349235","02/29/2032","NTT-Deskside Services-Cowichan-Local"
"LD031921","LD031921","HSS-8025680","1S1LGC3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","M16a (CNL Office)","1","VIHATRP20211129-018","02/28/2030","NTT-Deskside Services-Cowichan-Local"
"LD030912","LD030912","HSS-1047503","1S2JTY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","139 (W23)","1","REQ1410436-RITM1487835-SCTASK2388564","09/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD090416","LD090416","HSS-1045305","1SLKTY3","VIHA-MMHU-Margaret Moss Building-Main Building-Basement 1","Main Building","16 (Fernanda Gutierrez - WFH sometimes)","G","REQ1210628-RITM1275155-SCTASK2043045","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD065133","LD065133","HSS-8020028","1T15X53","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","22","1","VIHATRP20210111-055","04/30/2029","NTT-Deskside Services-Cowichan-Local"
"TD001629","TD001629","HSS-8083251","1TC6PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","254 (W110)","2","VIHATRP20240205-033","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"PC077446","PC077446","HSS-1036575","1TXMVF3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2055C (Maternity Clinic)","2","REQ0622880-RITM0654280-SCTASK1023369","09/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD059557","LD059557","HSS-1975005","1V1LGC3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","WFH - Home Office (VPN)","1","COVID DMND0003278","02/28/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD100593","LD100593","HSS-8076088","1VJTVP3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","WFH - Joanne Rife","1","VIHATRP20230704-089","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD090796","LD090796","HSS-1046770","1VT3TY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","267","2","REQ1317071-RITM1388969-SCTASK2239256","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD032561","LD032561","HSS-8065568","1WB60N3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2064 (Back Office)","2","VIHATRP20220808-173","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC023522","PC023522","HSS-8083248","1WG7PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B31 (Staff Scheduling)","1","VIHATRP20240205-031","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD034476","LD034476","HSS-8077292","1WJPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","126 (W29)","1","VIHATRP20230807-058","10/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD059097","LD059097","HSS-1029787","1WNHGC3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","209","2","REQ0338220-RITM0354146-SCTASK0544809","10/31/2029","NTT-Deskside Services-Cowichan-Local"
