"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"","HSS-1954604-M1","HSS-1954604-M1","","VIHA-CVH-Comox Valley Hospital-Main Building","","CV4121","4","","","NTT-Deskside Services-NorthIsland-Staffed"
"","HSS-1955085-M2","HSS-1955085-M2","","VIHA-SJC-St. Joseph's Campus","38 Wing","","2","","","NTT-Deskside Services-NorthIsland-Local"
"LD027172","LD101444","HSS-1046503","1095VZ3","VIHA-AMHO-Auxiliary Mental Health Office","Main Building","F8","1","REQ1292321-RITM1362753-SCTASK2185064","06/30/2032","NTT-Deskside Services-NorthIsland-Local"
"PC026225","PC026225","HSS-1038297","10PGRH3","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4034.2","4","REQ0719819-RITM0756356-SCTASK1190951","06/30/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC026125","PC026125","HSS-8079545","10Q6PW3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1834","1","VIHATRP20230916-086","12/31/2031","NTT-Deskside Services-NorthIsland-Staffed"
"LD073838","LD073838","HSS-8068986","10S60N3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0620 - WFH Cameron Styles","0","VIHATRP20221121-013","02/28/2031","NTT-Deskside Services-NorthIsland-Staffed"
"LD072468","LD072468","HSS-1039821","114MVF3","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","16","1","REQ0755020-RITM0793300-SCTASK1282457","11/30/2030","NTT-Deskside Services-NorthIsland-Local"
"LD028801","LD028801","HSS-8090407","1224TY3","VIHA-CIHN-Courtenay Integrated Health Networks","","5","","VIHATRP20241007-017","12/31/2032","NTT-Deskside Services-NorthIsland-Local"
"PC024345","PC024345","HSS-8089371","12B5VZ3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1431","1","VIHATRP20240819-047","10/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"LD046089","LD046089","HSS-8092089","12MNG14","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","128","1st Floor","VIHATRP20250127","01/31/2033","NTT-Deskside Services-NorthIsland-Local"
"LD035793","LD035793","HSS-1045695","12Q6PW3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Admin","","1","INC3019741","07/31/2026","NTT-Deskside Services-NorthIsland-Staffed"
"PC026067","PC026067","HSS-8066940","12TMVF3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","","VIHATRP20220926-034","12/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD056698","LD056698","HSS-8094586","1358W14","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","201B","2","ISLHTRP20250721-068","08/31/2030","NTT-Deskside Services-NorthIsland-Local"
"PC026194","PC026194","HSS-8026209","13CKKF3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2931","","VIHATRP20220110-039","04/30/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC026366","PC026366","HSS-8072603","13JSVP3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1727","","VIHATRP20230227-005","05/31/2031","NTT-Deskside Services-NorthIsland-Staffed"
"PC024428","PC024428","HSS-8067005","13S60N3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2820 (724)","","VIHATRP20220926-082","12/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC026133","PC026133","HSS-8027665","149JRH3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1146","1","VIHATRP20220321-052","06/30/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD061049","LD061049","HSS-8064948","14H60N3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Valley Room","1","VIHATRP20220711-056","10/31/2030","NTT-Deskside Services-NorthIsland-Local"
"LD024352","LD024352","HSS-8020363","14HSR63","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","","0","VIHATRP20210201-022","07/31/2029","NTT-Deskside Services-NorthIsland-Staffed"
"LD062415","LD062415","HSS-1039724","14MMVF3","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","217","2","REQ0771403-RITM0810423-SCTASK1282565","02/28/2031","NTT-Deskside Services-NorthIsland-Local"
"LD065640","LD065640","HSS-8070287","14SMVF3","VIHA-CHU-Coastal Health Unit-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20221226-069","05/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD031257","LD031257","HSS-8077429","14ZPQT3","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","Office Coordinator","1","VIHATRP20230814-027","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD025431","LD025431","HSS-8090417","15H4TY3","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","22","1","VIHATRP20241007-024","12/31/2032","NTT-Deskside Services-NorthIsland-Local"
"PC024371","PC024371","HSS-8074802","16PTVP3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1864","1","VIHATRP20230529-012","08/31/2031","NTT-Deskside Services-NorthIsland-Staffed"
"PC024375","PC024375","HSS-8066947","16S60N3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1900","","VIHATRP20220926-039","12/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC026090","PC026090","HSS-8091917","173NG14","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1544","1","VIHATRP20250113","01/31/2033","NTT-Deskside Services-NorthIsland-Staffed"
"LD035157","LD035157","HSS-8077402","178PQT3","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","17","1","VIHATRP20230814-011","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD062412","LD062412","HSS-1039733","17MMVF3","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","219","2","REQ0771417-RITM0810438-SCTASK1282561","02/28/2031","NTT-Deskside Services-NorthIsland-Local"
"PC024480","PC024480","HSS-8091440","17WKG14","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2945","2","VIHATRP20241125","02/28/2033","NTT-Deskside Services-NorthIsland-Staffed"
"PC024528","PC024528","HSS-8075044","18KTVP3","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4731","4","VIHATRP20230605-060","08/31/2031","NTT-Deskside Services-NorthIsland-Staffed"
"PC026119","PC026119","HSS-8069070","19160N3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1800","","VIHATRP20221121-072","02/28/2031","NTT-Deskside Services-NorthIsland-Staffed"
"LD033555","LD033555","HSS-8077485","192SVP3","VIHA-CCA-Courtenay Cliffe Avenue","Main Building","C110","1","VIHATRP20230814-065","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD026464","LD026464","HSS-8077467","198PQT3","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","Room 103","1","VIHATRP20230814-053","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD065983","LD065983","HSS-8085096","1B35VZ3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Treatment Room","1","VIHATRP20240101-005","05/31/2032","NTT-Deskside Services-NorthIsland-Local"
"LD023180","LD023180","HSS-1029491","1BGHL93","VIHA-SJC-St. Joseph's Campus-Main Building-3rd Floor","Main Building","","3","REQ0331165-RITM0346798-SCTASK0547839","10/31/2029","NTT-Deskside Services-NorthIsland-Local"
"PC024457","PC024457","HSS-8026189","1BMLKF3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","","VIHATRP20220110-034","04/30/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC030812","PC030812","HSS-8072721","1BVSVP3","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","16","","VIHATRP20230227-090","05/31/2031","NTT-Deskside Services-NorthIsland-Local"
"","1BX60N3 MONITOR P2423D","","1BX60N3","VIHA-CCA-Courtenay Cliffe Avenue","","","","","","NTT-Deskside Services-NorthIsland-Local"
"LD023180","LD023180","HSS-1029490","1CGHL93","VIHA-SJC-St. Joseph's Campus-Main Building-3rd Floor","Main Building","","3","REQ0331165-RITM0346798-SCTASK0547839","10/31/2029","NTT-Deskside Services-NorthIsland-Local"
"LD073045","LD073045","HSS-1042891","1CJTVP3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","","WFH- meeting room 1","REQ0969947-RITM1020267-SCTASK1622853","08/31/2031","NTT-Deskside Services-NorthIsland-Staffed"
"LD062438","LD062438","HSS-8083564","1CLHTY3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0620 (Erin Bergen WFH)","0","VIHATRP20240212-091","04/30/2032","NTT-Deskside Services-NorthIsland-Staffed"
"LD041770","LD041770","HSS-8090392","1CT4TY3","VIHA-CHU-Coastal Health Unit-Main Building-2nd Floor","Main Building","13","2nd Floor","VIHATRP20241007-010","12/31/2032","NTT-Deskside Services-NorthIsland-Local"
"LD024370","LD024370","HSS-8093967","1CW4W14","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1173","1st Floor","ISLHTRP20250616-071","07/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC024356","PC024356","HSS-8090430","1D15TY3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1585","1","VIHATRP20241007-034","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC039524","PC039524","HSS-8069040","1D270N3","VIHA-CHU-Coastal Health Unit-Main Building-2nd Floor","Main Building","18","","VIHATRP20221121-048","03/31/2031","NTT-Deskside Services-NorthIsland-Local"
"PC026065","PC026065","HSS-8090426","1DM4TY3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1519","1","VIHATRP20241007-031","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC036741","PC036741","HSS-8090397","1DN4TY3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Reception (Back)","1","VIHATRP20241007-012","12/31/2032","NTT-Deskside Services-NorthIsland-Local"
"LD061044","LD061044","HSS-8090396","1DT4TY3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Team Leads","1","VIHATRP20241007-011","12/31/2032","NTT-Deskside Services-NorthIsland-Local"
"PC024456","PC024456","HSS-8091545","1DWKG14","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241202-039","02/28/2033","NTT-Deskside Services-NorthIsland-Staffed"
"LD086200","LD086200","HSS-1047138","1DZ4VZ3","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","218","2","REQ1359668-RITM1434144-SCTASK2302045","08/31/2032","NTT-Deskside Services-NorthIsland-Local"
"PC026445","PC026445","HSS-8084765","1DZ5VZ3","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","E102","1","VIHATRP20240318","05/31/2032","NTT-Deskside Services-NorthIsland-Local"
"LD066649","LD066649","HSS-8090404","1F24TY3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20241007-015","12/31/2032","NTT-Deskside Services-NorthIsland-Local"
"LD032471","LD032471","HSS-8084642","1F74VZ3","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","7","1","VIHATRP20240318","05/31/2032","NTT-Deskside Services-NorthIsland-Local"
"PC024520","PC024520","HSS-8090719","1FC4TY3","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4321","4","VIHATRP20241021","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC026213","PC026213","HSS-1973985","1FJKGC3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3809","3","REQ1226094-RITM1291768-SCTASK2100049","12/31/2029","NTT-Deskside Services-NorthIsland-Staffed"
"LD085800","LD085800","HSS-1045353","1G37PW3","VIHA-CHU-Coastal Health Unit-Main Building-1st Floor","Main Building","Reception","1","REQ1215317-RITM1280218-SCTASK2056342","03/31/2032","NTT-Deskside Services-NorthIsland-Local"
"LD036146","LD036146","HSS-1046147","1G3KTY3","VIHA-CCRHC-Courtenay Cumberland Road Health Unit-Main Building-1st Floor","Main Building","152","1st Floor","REQ1288899-RITM1359098-SCTASK2176003","05/31/2032","NTT-Deskside Services-NorthIsland-Local"
"LD033203","LD033203","HSS-8077441","1GTPQT3","VIHA-CCA-Courtenay Cliffe Avenue","Main Building","C110","1","VIHATRP20230814-036","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD022846","LD022846","HSS-8093019","1H2LG14","VIHA-CCA-Courtenay Cliffe Avenue-Main Building-1st Floor","Main Building","9","1","ISLHTRP20250414-003","06/30/2033","NTT-Deskside Services-NorthIsland-Local"
"LD038169","LD038169","HSS-8077411","1HDPQT3","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","Room 117","1","VIHATRP20230814-017","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"PC048769","PC048769","HSS-8072654","1HDRVP3","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","Reception","","VIHATRP20230227-037","05/31/2031","NTT-Deskside Services-NorthIsland-Local"
"PC026196","PC026196","HSS-8026217","1HHKKF3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2931","","VIHATRP20220110-047","04/30/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC024457","PC024457","HSS-8025603","1HYKGC3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","","VIHATRP20211122-037","02/28/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD063394","LD063394","HSS-8026236","1J1LGC3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1171","1","VIHATRP20220110-051","04/30/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD100129","LD100129","HSS-1040413","1J1NVF3","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","205","2","REQ0804859-RITM0845616-SCTASK1333755","01/31/2031","NTT-Deskside Services-NorthIsland-Local"
"PC024482","PC024482","HSS-8090738","1J64TY3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241021","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC020292","PC020292","HSS-8059349","1JRLVF3","VIHA-CCA-Courtenay Cliffe Avenue-Main Building-1st Floor","Main Building","013","0","VIHATRP20220620-009","10/31/2030","NTT-Deskside Services-NorthIsland-Local"
"LD038164","LD038164","HSS-8069093","1JX60N3","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","Not Onsite - WFH Amber Thomas","1","VIHATRP20221121-085","02/28/2031","NTT-Deskside Services-NorthIsland-Local"
"PC026371","PC026371","HSS-8090440","1K24TY3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1782","1","VIHATRP20241007-040","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC026040","PC026040","HSS-8084726","1K37PW3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0208","0","VIHATRP20240318","05/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC026072","PC026072","HSS-8020332","1KJSR63","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1472","1","VIHATRP20210201-007","04/30/2029","NTT-Deskside Services-NorthIsland-Staffed"
"PC031825","PC031825","HSS-8077394","1KKQQT3","VIHA-CRL-Cumberland Regional Hospital Laundry Society-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230814-004","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD035149","LD035149","HSS-8085103","1KP5VZ3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Exam Rm 3","1","VIHATRP20240101-009","05/31/2032","NTT-Deskside Services-NorthIsland-Local"
"LD081479","LD081479","HSS-8090681","1KR4TY3","VIHA-CVH-Comox Valley Hospital","ICU","CV2311","2","VIHATRP20241021","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"LD030486","LD030486","HSS-8077524","1KTPQT3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Outreach Office","1","VIHATRP20230814-089","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD061543","LD061543","HSS-1036583","1KX40N3","VIHA-NICYF-North Island Child, Youth & Family-Main Building-1st Floor","Main Building","6","1","REQ0592486-RITM0622261-SCTASK1030623","09/30/2030","NTT-Deskside Services-NorthIsland-Local"
"LD066604","LD066604","HSS-8085664","1L63VZ3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0315","0","VIHATRP20240415-006","06/30/2032","NTT-Deskside Services-NorthIsland-Staffed"
"TD033001","TD033001","HSS-1039007","1LBMKF3","VIHA-CVCHC-Comox Valley Community Health Centre","Main Building","Not Onsite - WFH Jennifer Hoyseth","1","REQ0722891-RITM0759663-SCTASK1195710","04/30/2030","NTT-Deskside Services-NorthIsland-Local"
"PC067190","PC067190","HSS-8089381","1LFJTY3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1707","1","VIHATRP20240819-053","10/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC038036","PC038036","HSS-8079420","1LG6PW3","VIHA-NICYF-North Island Child, Youth & Family-Main Building-1st Floor","Main Building","Reception","1st Floor","VIHATRP20230916-009","12/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD034199","LD034199","HSS-8077490","1LNSVP3","VIHA-CCA-Courtenay Cliffe Avenue","Main Building","C113","1","VIHATRP20230814-069","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD066483","LD066483","HSS-8090711","1LR4TY3","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4209","4","VIHATRP20241021","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC031263","PC031263","HSS-8077525","1LTPQT3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230814-090","10/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD058070","LD058070","HSS-8093782","1LW4W14","VIHA-CCA_92-Courtenay Cliffe Avenue (#92)-Main Building-1st Floor","Main Building","Admin Lobby","Main Building","ISLHTRP20250609-001","07/31/2029","NTT-Deskside Services-NorthIsland-Local"
"LD035363","LD035363","HSS-8068988","1LX40N3","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Nicole Sherwood","1","VIHATRP20221121-014","02/28/2031","NTT-Deskside Services-NorthIsland-Local"
"PC026375","PC026375","HSS-8090693","1MR4TY3","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4322","4","VIHATRP20241021","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"LD058073","LD058073","HSS-8093024","1MRNG14","VIHA-CCA_92-Courtenay Cliffe Avenue (#92)-Main Building-1st Floor","Main Building","Admin Lobby","1","ISLHTRP20250414-005","06/30/2033","NTT-Deskside Services-NorthIsland-Local"
"PC024307","PC024307","HSS-8084737","1N07PW3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0704","0","VIHATRP20240318","05/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC026369","PC026369","HSS-8090713","1N15TY3","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4321","4","VIHATRP20241021","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"LD065644","LD065644","HSS-8074969","1NGRVP3","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","11","1","VIHATRP20230605-090","08/31/2031","NTT-Deskside Services-NorthIsland-Local"
"PC044532","PC044532","HSS-8072943","1ntrvp3","VIHA-CVHCC-Comox Valley Home & Community Care","Main Building","124","1","VIHATRP20230313-003","05/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD024396","LD024396","HSS-8093828","1NW4W14","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1552","1","ISLHTRP20250609-031","07/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD086120","LD086120","HSS-1046806","1NZ3VZ3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0325","0","REQ1311477-RITM1383081-SCTASK2243381","07/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC079953","PC079953","HSS-1048360","1P24TY3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","1","REQ1517817-RITM1601209-SCTASK2571338","12/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC032325","PC032325","HSS-8085233","1PH3VZ3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1708","1","VIHATRP20240101-077","05/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"LD024371","LD024371","HSS-8093826","1PW4W14","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1173","1st Floor","ISLHTRP20250609-030","07/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD066626","LD066626","HSS-8089377","1Q2JTY3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0627","0th Floor","VIHATRP20240819-052","10/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC079722","PC079722","HSS-1047170","1Q84VZ3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1146","1","REQ1372714-RITM1447888-SCTASK2348583","10/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"TD001683","TD001683","HSS-8075070","1QJTVP3","VIHA-CHU-Coastal Health Unit-Main Building-2nd Floor","Main Building","17","2","VIHATRP20230605-083","08/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD024382","LD024382","HSS-8093963","1QW4W14","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1161","1st Floor","ISLHTRP20250616-069","07/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD044121","LD044121","HSS-8081782","1R4JTY3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main building","CV0320","0","VIHATRP20231218-045","02/29/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC024447","PC024447","HSS-8091536","1R8LG14","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241202","02/28/2033","NTT-Deskside Services-NorthIsland-Staffed"
"LD024382","LD024382","HSS-8093962","1RQ4W14","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1161","1st Floor","ISLHTRP20250616-069","07/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD024370","LD024370","HSS-8093968","1RR4W14","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1173","1st Floor","ISLHTRP20250616-071","07/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD061720","LD061720","HSS-1039210","1RR60N3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1411","1","REQ0725107-RITM0762022-SCTASK1234519","01/31/2031","NTT-Deskside Services-NorthIsland-Staffed"
"LD062926","LD062926","HSS-8027625","1RSGRH3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","UBC Collaborations Rooms","3","VIHATRP20220321-026","06/30/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC079168","PC079168","HSS-8093969","1RW4W14","VIHA-RHARF-Ryan Hill Apartments Residential Facility-Main Building-1st Floor","Ryan Hill Apartments","214","2","ISLHTRP20250616-072","07/31/2030","NTT-Deskside Services-NorthIsland-Local"
"LD056378","LD056378","HSS-8093965","1RZ4W14","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2402","2nd Floor","ISLHTRP20250616-070","","NTT-Deskside Services-NorthIsland-Staffed"
"LD068216","LD068216","HSS-8085182","1SJ5VZ3","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","212","2","VIHATRP20240101-046","05/31/2032","NTT-Deskside Services-NorthIsland-Local"
"PC024286","PC024286","HSS-1036125","1SM60N3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0325 - Workstation 12","","REQ0603972-RITM0634432-SCTASK1054225","09/30/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC023789","PC023789","HSS-8093971","1SQ4W14","VIHA-RHARF-Ryan Hill Apartments Residential Facility-Main Building-1st Floor","Main Building","214","1st Floor","ISLHTRP20250616-073","07/31/2030","NTT-Deskside Services-NorthIsland-Local"
"PC020296","PC020296","HSS-8059354","1T1MVF3","VIHA-CCA-Courtenay Cliffe Avenue-Main Building-1st Floor","Main Building","006","0","VIHATRP20220620-012","10/31/2030","NTT-Deskside Services-NorthIsland-Local"
"LD028978","LD028978","HSS-8090406","1T24TY3","VIHA-CIHN-Courtenay Integrated Health Networks","","CV0620 (working from home)","","VIHATRP20241007-016","12/31/2032","NTT-Deskside Services-NorthIsland-Local"
"PC026116","PC026116","HSS-8085823","1T36VZ3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1800","1","VIHATRP20240415-102","06/30/2032","NTT-Deskside Services-NorthIsland-Staffed"
"PC024510","PC024510","HSS-8091394","1T8LG14","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2324","2","VIHATRP20241125","01/31/2033","NTT-Deskside Services-NorthIsland-Staffed"
"LD022644","LD022644","HSS-8025566","1TCKGC3","VIHA-CCA-Courtenay Cliffe Avenue","Main Building","C109","1","VIHATRP20211122-005","02/28/2030","NTT-Deskside Services-NorthIsland-Local"
"LD040092","LD040092","HSS-8079424","1TD7PW3","VIHA-NICYF-North Island Child, Youth & Family-Main Building-1st Floor","Main Building","9 (Audiometric Technician - Marietta Bippes)","1","VIHATRP20230916-013","12/31/2031","NTT-Deskside Services-NorthIsland-Local"
"LD064403","LD064403","HSS-8027658","1TQHRH3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0325","0","VIHATRP20220321-049","06/30/2030","NTT-Deskside Services-NorthIsland-Staffed"
"LD045943","LD045943","HSS-8091447","1VCLG14","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2724","2","VIHATRP20241021","02/28/2033","NTT-Deskside Services-NorthIsland-Staffed"
"LD064928","LD064928","HSS-1044771","1VFLTY3","VIHA-CVH-Comox Valley Hospital","","","","REQ1148481-RITM1209194-SCTASK1944023","01/31/2032","NTT-Deskside Services-NorthIsland-Staffed"
"LD056378","LD056378","HSS-8093966","1VW4W14","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2402","2nd Floor","ISLHTRP20250616-070","07/31/2030","NTT-Deskside Services-NorthIsland-Staffed"
"PC023789","PC023789","HSS-8093970","1WW4W14","VIHA-RHARF-Ryan Hill Apartments Residential Facility-Main Building-1st Floor","Main Building","214","1st Floor","ISLHTRP20250616-073","07/31/2030","NTT-Deskside Services-NorthIsland-Local"
