"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"PC037911","PC037911","","010NTNHK4263","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","North tower","N725","7","","","NTT-Deskside Services-VictoriaGen-Staffed"
"PC037911","PC037911","","012NTNHB5999","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","North tower","N725","7","","","NTT-Deskside Services-VictoriaGen-Staffed"
"LD032750","LD032750","HSS-1034216","109JRH3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N222 C","2","REQ0562518-RITM0590665-SCTASK0926369","06/30/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD066405","LD066405","HSS-8079716","10D6PW3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","S274","2","VIHATRP20231023-046","12/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD044050","LD044050","HSS-8082544","10HKTY3","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor","North tower","N510","5","VIHATRP20240115-108","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC043672","PC043672","HSS-8067849","10K60N3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3742","","VIHATRP20221017-114","01/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC034578","PC034578","HSS-8087855","10L5VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3111","3","VIHATRP20240617-048","08/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC037056","PC037056","HSS-8061826","10RLVF3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","1726","","VIHATRP20220815-155","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC039732","PC039732","HSS-8069693","11S60N3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","1713","1","VIHATRP20221212-054","01/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC107544","PC107544","HSS-1029715","12DJGC3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Main building","exam room 11","1","REQ0323593-RITM0338819-SCTASK0519359","10/31/2029","NTT-Deskside Services-VictoriaGen-Local"
"LD066572","LD066572","HSS-8085366","12K5VZ3","VIHA-CASA-Sooke Health Unit Public Health Nursing-Main Building-1st Floor","Main Building","35","1","VIHATRP20240408-007","06/30/2032","NTT-Deskside Services-VictoriaGen-Local"
"PC047308","PC047308","HSS-8086068","1356VZ3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","unknown","1","VIHATRP20240422-076","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC040855","PC040855","HSS-8080869","13HLTY3","VIHA-ECV-Eagle Creek Village-Building 7-3rd Floor","Main Building","320 Pre-admissions","3","VIHATRP20231127-004","01/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"PC040663","PC040663","HSS-8074664","13QTVP3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","South tower","S450 (Pod 1 Side A)","4","VIHATRP20230522-049","08/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD057243","LD057243","HSS-1028616","13XGGC3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N216 C","2","REQ0282632-RITM0295945-SCTASK0489603","10/31/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"PC052257","PC052257","","1479554870","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","Server room 2009","","","","NTT-Deskside Services-VictoriaGen-Staffed"
"PC052255","PC052255","HSS-8079687","14B6PW3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main building","2500","2","VIHATRP20231023-025","12/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC051214","PC051214","HSS-8086073","14F4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2543","2","VIHATRP20240422-079","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD063366","LD063366","HSS-1042666","14LTVP3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Memorial Pavillion","","3","REQ0936314-RITM0984533-SCTASK1583073","08/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC085427","PC085427","HSS-1046584","14P5VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","South tower","S345","3","REQ1298906-RITM1369759-SCTASK2199178","07/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD049740","LD049740","HSS-8066536","14S60N3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","South tower","S625","6","VIHATRP20220912-071","01/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD066291","LD066291","HSS-8082437","14SJTY3","VIHA-EHU-Esquimalt Health Unit-Main Building-1st Floor","Main building","Main building","1","VIHATRP20240115-040","03/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD033924","LD033924","HSS-1039981","14WLVF3","VIHA-WCB-Wellness Centre at Belmont-Main Building-1st Floor","Main building","Reception","1","REQ0781423-RITM0820944-SCTASK1297776","11/30/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC076575","PC076575","HSS-1975030","14XKGC3","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-4th Floor","Main Building","430","4","COVID DMND0003278","02/28/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC042930","PC042930","HSS-8085506","14Z5VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2400","2","VIHATRP20240408-091","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC039110","PC039110","HSS-8092575","153NG14","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","North tower","N747 adj","7","VIHATRP20250310","06/30/2033","NTT-Deskside Services-VictoriaGen-Staffed"
"PC100023","PC100023","HSS-8079740","1597PW3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","North tower","N311A","","VIHATRP20231023-062","12/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC038686","PC038686","HSS-8059758","15H60N3","VIHA-PRIO-Priory Hospital-Rosewood Cottage-1st Floor","Main Building","office","1","VIHATRP20220704-052","10/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"LD036150","LD036150","HSS-8024006","15JKGC3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3100A","3","VIHATRP20210830-025","01/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC040844","PC040844","HSS-8061846","15YMVF3","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor","North tower","N532C","","VIHATRP20220815-172","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD055391","LD055391","HSS-1049057","15ZKG14","VIHA-EHU-Esquimalt Health Unit","","WFH","","REQ1566169-RITM1652520-SCTASK2652913","01/31/2033","NTT-Deskside Services-VictoriaGen-Local"
"PC033168","PC033168","HSS-1046218","1623VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2864 (Control Room)","2","INC3080008","07/31/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"PC100811","PC100811","HSS-1048174","16C4TY3","VIHA-EUPCC-Esquimalt Urgent Primary Care Centre-Main Building-1st Floor","Main Building","125","1","REQ1410819-RITM1488226-SCTASK2516254","11/30/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD031969","LD031969","HSS-8087904","16F4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","1207","1","VIHATRP20240617-081","08/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC044298","PC044298","HSS-8090508","1724TY3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","South tower","S426","4","VIHATRP20241007","12/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC029980","PC029980","HSS-8088120","1744VZ3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main building","Stn65","1","VIHATRP20240701-001","08/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"PC044548","PC044548","HSS-8087320","17F4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","North tower","N313 D","3","VIHATRP20240603-034","08/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD030874","LD030874","HSS-8021632","17QHL93","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N225","2","VIHATRP20210517-021","11/30/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"LD066516","LD066516","HSS-8086081","1805VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2321","2","VIHATRP20240422-084","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC023551","PC023551","HSS-8026006","180LGC3","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-4th Floor","Main Building","unknown","4","VIHATRP20211227-020","04/30/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC030192","PC030192","HSS-8087325","1844VZ3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","North tower","N7C Nursing Station","7","VIHATRP20240603-038","08/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC077415","PC077415","HSS-1985379","18570N3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N285a","","DMND0003653 EMP","09/30/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC049879","PC049879","HSS-8082521","185JTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main building","2541B","2","VIHATRP20240115-092","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC066059","PC066059","","1891005104","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2517","","","","NTT-Deskside Services-VictoriaGen-Staffed"
"PC066059","PC066059","","1891005106","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2517","","","","NTT-Deskside Services-VictoriaGen-Staffed"
"PC041567","PC041567","HSS-8088888","18B5VZ3","VIHA-AWL-Admirals Walk Lab-Main Building-1st Floor","Main building","108  Front Reception","1","VIHATRP20240729","10/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD040784","LD040784","HSS-8068397","18B60N3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main Building","1215","1","VIHATRP20221031-096","02/28/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC041591","PC041591","HSS-8080939","18BLTY3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main building","1501","1","VIHATRP20231127-049","01/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC074074","PC074074","HSS-1903180","18C4TY3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main building","unknown","1","DMND0005135","12/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC049242","PC049242","HSS-8085509","18D5VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3601","3","VIHATRP20240408-093","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC028243","PC028243","HSS-8059764","18H60N3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Main Building","Managers Office 104.17","1","VIHATRP20220704-057","10/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"LD057549","LD057549","HSS-1030497","18JSR63","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","North tower","N406","4","REQ0366641-RITM0384045-SCTASK0609374","09/30/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"PC078397","PC078397","HSS-1042858","18LTVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2800 (ED Security Office)","2","REQ0962991-RITM1012860-SCTASK1615475","08/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC030620","PC030620","HSS-8082235","195JTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","main admitting Desk","2","VIHATRP20240108-105","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD034744","LD034744","HSS-8058112","197JRH3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","North tower","N431","4","VIHATRP20220411-038","07/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD068372","LD068372","HSS-1041627","19KSVP3","VIHA-VADR-Victoria Allandale Road-Main Building-1st Floor","Main building","1","1","REQ0866129-RITM0910175-SCTASK1437430","05/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC065787","PC065787","HSS-1974631","19YKGC3","VIHA-EUPCC-Esquimalt Urgent Primary Care Centre-Main Building-1st Floor","Main Building","Ent Room 1","1","DMND0003255","02/28/2030","NTT-Deskside Services-VictoriaGen-Local"
"LD065822","LD065822","HSS-8069891","1B160N3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","office #41 at station #58","1","VIHATRP20221219-012","01/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD036471","LD036471","HSS-8069411","1BB60N3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N247","2","REQ2004925-RITM2117562-SCTASK3408487","01/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC037430","PC037430","HSS-8061780","1BMMVF3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3709","","VIHATRP20220815-128","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD101460","LD101460","HSS-1046572","1BQ4VZ3","VIHA-VADR-Victoria Allandale Road-Main Building-1st Floor","Main building","122","1","REQ1291870-RITM1362296-SCTASK2198034","07/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"PC034058","PC034058","HSS-8087331","1C05VZ3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","North tower","N7C Nursing Station","7","VIHATRP20240603-041","08/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC035527","PC035527","HSS-8061814","1C1NVF3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","Reception","2","VIHATRP20220815-149","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC037129","Pc037129","HSS-8071402","1C4TVP3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","1200","","VIHATRP20230123-093","04/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD040704","LD040704","","1C8RN0780GJT","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N268","2","","","NTT-Deskside Services-VictoriaGen-Staffed"
"PC047342","PC047342","HSS-8072411","1C8SVP3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3719B","","VIHATRP20230221-038","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD068370","LD068370","HSS-1901133","1CCHTY3","VIHA-VADR-Victoria Allandale Road-Main Building-1st Floor","Main building","1","1","DMND0005056","10/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"PC045562","PC045562","HSS-8080884","1CCLTY3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","South tower","S7B Nursing Station","7","VIHATRP20231127-013","01/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC050809","PC050809","HSS-8087851","1CF4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2524","2","VIHATRP20240617-046","08/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC028392","PC028392","HSS-8075629","1D6QQT3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Main Building","203.8","1","VIHATRP20230619-100","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC076963","PC076963","HSS-1033422","1DCJRH3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main building","OR Hallway","2","REQ0529447-RITM0555678-SCTASK0863395","05/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC023637","PC023637","HSS-8059675","1DW60N3","VIHA-EHU-Esquimalt Health Unit-Main Building-1st Floor","Main Building","Room 9 - Reception","1","VIHATRP20220704-005","10/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"LD028300","LD028300","HSS-8077732","1F8PQT3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3201","3","VIHATRP20230821-123","10/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD104329","LD104329","HSS-8077034","1FHRQT3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","South tower","S434","4","VIHATRP20230731-045","09/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC034227","PC034227","HSS-8074674","1FLTVP3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","North tower","N6C Nursing Station","6","VIHATRP20230522-067","08/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD031511","LD031511","HSS-8024180","1FNHGC3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main building","unknown","1","VIHATRP20210906-047","03/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"LD038493","LD038493","HSS-8061821","1FSMVF3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3750","3","VIHATRP20220815-143","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD067306","LD067306","HSS-1044075","1FX6PW3","VIHA-EHU-Esquimalt Health Unit","530 Fraser Street","14","","REQ1095341-RITM1152963-SCTASK1844012","11/30/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC065800","PC065800","HSS-1974659","1FYKGC3","VIHA-EUPCC-Esquimalt Urgent Primary Care Centre-Main Building-1st Floor","Main Building","MOA Desk","1","DMND0003255","02/28/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC039757","PC039757","HSS-8061827","1G1NVF3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3705","3","VIHATRP20220815-147","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC033587","PC033587","HSS-8079722","1G66PW3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main building","2564","2","VIHATRP20231023-050","12/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC067088","PC067088","HSS-8070309","1G7RVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N285A","","VIHATRP20221226-084","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC046403","PC046403","HSS-8071979","1GKSVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","S274","","VIHATRP20230206-100","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC047325","PC047325","HSS-8076968","1GNSVP3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main building","3712","3","VIHATRP20230731-006","10/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD044032","LD044032","HSS-1029322","1GXGGC3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","South tower","S429","4","REQ0330864-RITM0346478-SCTASK0541900","10/31/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"PC030632","PC030632","HSS-8085373","1GZ5VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","main admitting","2","VIHATRP20240408-013","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC106742","PC106742","HSS-1110564","1HGNG14","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South Tower","S254","2","REQ1687343-RITM1780820-SCTASK2854571","06/30/2033","NTT-Deskside Services-VictoriaGen-Staffed"
"PC065118","PC065118","HSS-8088913","1HL4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main building","3252","3","VIHATRP20240729","09/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD033569","LD033569","HSS-8061769","1HSMVF3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","North tower","N6D Hallway","6","VIHATRP20220815-131","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD031253","LD031253","HSS-8082413","1J8JTY3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","North tower","N640D","6","VIHATRP20240115-022","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD065474","LD065474","HSS-8068369","1JRQVP3","VIHA-EHU-Esquimalt Health Unit-Main Building-2nd Floor","Main Building","EHU209","2","VIHATRP20221031-078","02/28/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC022194","PC022194","HSS-8088577","1K55VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2406","2","VIHATRP20240715-042","10/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD069134","LD069134","HSS-1041165","1KCSVP3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main building","2917","2","REQ2009852-RITM2122794-SCTASK3402202","04/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD041004","LD041004","HSS-8082447","1KKKTY3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Main building","Main building","1","VIHATRP20240115-046","03/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD041673","LD041673","HSS-8024155","1KNKGC3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main building","n/a","1","VIHATRP20210906-061","01/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"LD035510","LD035510","HSS-8071962","1KNSVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2814B","2","VIHATRP20230206-090","04/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC041498","PC041498","HSS-8079731","1KR6PW3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2864 (Control Room)","2","VIHATRP20231023-057","12/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC048424","PC048424","HSS-1974106","1KTKGC3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","ICU","3","DMND0003227","01/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD048451","LD048451","HSS-8071086","1KYSVP3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main building","n/a","1","VIHATRP20230116-087","03/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC076575","PC076575","HSS-1975022","1L1LGC3","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-4th Floor","Main Building","430","4","COVID DMND0003278","02/28/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC037581","PC037581","HSS-8072384","1L4TVP3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3702","","VIHATRP20230221-016","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC028258","PC028258","HSS-1049015","1L5LG14","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Main building","Collab Room 104.14","1","REQ1569710-RITM1656219-SCTASK2660664","01/31/2033","NTT-Deskside Services-VictoriaGen-Local"
"LD055800","LD055800","HSS-8093081","1LCNG14","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","North tower","N411","4","ISLHTRP20250414-024","06/30/2033","NTT-Deskside Services-VictoriaGen-Staffed"
"LD020495","LD020495","HSS-1041092","1LJ3X53","VIHA-VADR-Victoria Allandale Road-Main Building-1st Floor","Main building","Main building","1","REQ0831193-RITM0873311-SCTASK1377794","03/31/2029","NTT-Deskside Services-VictoriaGen-Local"
"LD038147","LD038147","HSS-8073485","1LJQQT3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","South tower","S359","3","VIHATRP20230403-072","10/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD066526","LD066526","HSS-8082444","1LLKTY3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main building","1607","1","VIHATRP20240115-044","03/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD022009","LD022009","HSS-8075596","1LNTVP3","VIHA-EHU-Esquimalt Health Unit-Main Building-1st Floor","Main Building","23","1","VIHATRP20230619-074","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD039809","LD039809","HSS-1047096","1LZ3VZ3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","South tower","S433","4","REQ1357552-RITM1431863-SCTASK2298398","07/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD057489","LD057489","HSS-1030277","1MKKGC3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","s200","2","REQ0368602-RITM0386109-SCTASK0596474","11/30/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"LD045317","LD045317","HSS-8086064","1N06VZ3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main building","1819A","1","VIHATRP20240422-074","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD023122","LD023122","HSS-1046566","1N84VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N234","2","REQ1290761-RITM1361102-SCTASK2189342","07/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD090639","LD090639","HSS-8066543","1NX60N3","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor","Main building","3335b","3","VIHATRP20220912-077","01/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD065953","LD065953","HSS-8024170","1NYHGC3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main building","1236","1","VIHATRP20210906-041","01/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC033435","PC033435","HSS-8072458","1NYSVP3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","North tower","N6D Nursing Station","","VIHATRP20230221-071","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD057894","LD057894","HSS-1045362","1P07PW3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","n/a","3","REQ1225318-RITM1290940-SCTASK2063217","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD100808","LD100808","HSS-1901128","1P2JTY3","VIHA-VADR-Victoria Allandale Road-Main Building-1st Floor","Main building","The Hive Area","1","DMND0005056","10/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD073342","LD073342","HSS-1048618","1P8LG14","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-4th Floor","Main building","430","4","REQ1530842-RITM1614983-SCTASK2603025","01/31/2033","NTT-Deskside Services-VictoriaGen-Local"
"PC043683","PC043683","HSS-8083413","1PG6PW3","VIHA-ECV-Eagle Creek Village-Building 7-3rd Floor","Main Building","320 Pre-admissions","3","VIHATRP20240212-003","04/30/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD072016","LD072016","HSS-1037184","1PGMVF3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","North tower","unknown","6","REQ0672356-RITM0706299-SCTASK1122269","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD033869","LD033869","HSS-8075592","1PJTVP3","VIHA-EHU-Esquimalt Health Unit-Main Building-1st Floor","Main Building","14","1","VIHATRP20230619-071","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD101865","LD101865","HSS-1046180","1Q75VZ3","VIHA-VADR-Victoria Allandale Road-Main Building","1250 Quadra","105","1","REQ1271938-RITM1341090-SCTASK2147738","05/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD030994","LD030994","HSS-1043690","1QDPQT3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","South Tower","S423","4","REQ1043592-RITM1098157-SCTASK1760856","10/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD026945","LD026945","HSS-8082434","1QFKTY3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","10","1","VIHATRP20240115-039","03/31/2032","NTT-Deskside Services-VictoriaGen-Local"
